Blocksize,Sampling Rate,Number of Avg,Number of Channels,Coh
500.000,1000.000,1.000,2.000
waveform,[0,0],[0,1]
t0,9/5/2021  23:48:35.733530,9/5/2021  23:48:35.733530
delta t,0.001000,0.001000

time,Y[0,0],Y[0,1]
9/5/2021  23:48:36.161530,1.190420E+0,1.739151E+0
9/5/2021  23:48:36.162530,1.241260E+0,1.638723E+0
9/5/2021  23:48:36.163530,1.340545E+0,1.669951E+0
9/5/2021  23:48:36.164530,1.275645E+0,1.616134E+0
9/5/2021  23:48:36.165530,1.353878E+0,1.602438E+0
9/5/2021  23:48:36.166530,1.302511E+0,1.707653E+0
9/5/2021  23:48:36.167530,1.396994E+0,1.688738E+0
9/5/2021  23:48:36.168530,1.160456E+0,1.662919E+0
9/5/2021  23:48:36.169530,1.274798E+0,1.602502E+0
9/5/2021  23:48:36.170530,1.413153E+0,1.786775E+0
9/5/2021  23:48:36.171530,1.435223E+0,1.762641E+0
9/5/2021  23:48:36.172530,1.365986E+0,1.726843E+0
9/5/2021  23:48:36.173530,1.393927E+0,1.796507E+0
9/5/2021  23:48:36.174530,1.463789E+0,1.717961E+0
9/5/2021  23:48:36.175530,1.288568E+0,1.614724E+0
9/5/2021  23:48:36.176530,1.453913E+0,1.830290E+0
9/5/2021  23:48:36.177530,1.321879E+0,1.619382E+0
9/5/2021  23:48:36.178530,1.449201E+0,1.818048E+0
9/5/2021  23:48:36.179530,1.203031E+0,1.717494E+0
9/5/2021  23:48:36.180530,1.475059E+0,1.615675E+0
9/5/2021  23:48:36.181530,1.246607E+0,1.661563E+0
9/5/2021  23:48:36.182530,1.235149E+0,1.778343E+0
9/5/2021  23:48:36.183530,1.238506E+0,1.789319E+0
9/5/2021  23:48:36.184530,1.379956E+0,1.813758E+0
9/5/2021  23:48:36.185530,1.428324E+0,1.884190E+0
9/5/2021  23:48:36.186530,1.412701E+0,1.701876E+0
9/5/2021  23:48:36.187530,1.457367E+0,1.728611E+0
9/5/2021  23:48:36.188530,1.516884E+0,1.849739E+0
9/5/2021  23:48:36.189530,1.281887E+0,1.671984E+0
9/5/2021  23:48:36.190530,1.339967E+0,1.678011E+0
9/5/2021  23:48:36.191530,1.400709E+0,1.685161E+0
9/5/2021  23:48:36.192530,1.517385E+0,1.686379E+0
9/5/2021  23:48:36.193530,1.346786E+0,1.723330E+0
9/5/2021  23:48:36.194530,1.271441E+0,1.694409E+0
9/5/2021  23:48:36.195530,1.251992E+0,1.869143E+0
9/5/2021  23:48:36.196530,1.469361E+0,1.904931E+0
9/5/2021  23:48:36.197530,1.244505E+0,1.778036E+0
9/5/2021  23:48:36.198530,1.374814E+0,1.886742E+0
9/5/2021  23:48:36.199530,1.388233E+0,1.797567E+0
9/5/2021  23:48:36.200530,1.477569E+0,1.723489E+0
9/5/2021  23:48:36.201530,1.423503E+0,1.682590E+0
9/5/2021  23:48:36.202530,1.535212E+0,1.925746E+0
9/5/2021  23:48:36.203530,1.518616E+0,1.678317E+0
9/5/2021  23:48:36.204530,1.411681E+0,1.852868E+0
9/5/2021  23:48:36.205530,1.491482E+0,1.892905E+0
9/5/2021  23:48:36.206530,1.346947E+0,1.941887E+0
9/5/2021  23:48:36.207530,1.510724E+0,1.731630E+0
9/5/2021  23:48:36.208530,1.441887E+0,1.689946E+0
9/5/2021  23:48:36.209530,1.435591E+0,1.914512E+0
9/5/2021  23:48:36.210530,1.493090E+0,1.687446E+0
9/5/2021  23:48:36.211530,1.504270E+0,1.849069E+0
9/5/2021  23:48:36.212530,1.561917E+0,1.948554E+0
9/5/2021  23:48:36.213530,1.529637E+0,1.780348E+0
9/5/2021  23:48:36.214530,1.411945E+0,1.836116E+0
9/5/2021  23:48:36.215530,1.312142E+0,1.889970E+0
9/5/2021  23:48:36.216530,1.299530E+0,1.927781E+0
9/5/2021  23:48:36.217530,1.529034E+0,1.765958E+0
9/5/2021  23:48:36.218530,1.351512E+0,1.720124E+0
9/5/2021  23:48:36.219530,1.509173E+0,1.715503E+0
9/5/2021  23:48:36.220530,1.414653E+0,1.917862E+0
9/5/2021  23:48:36.221530,1.553243E+0,1.842180E+0
9/5/2021  23:48:36.222530,1.611219E+0,1.904766E+0
9/5/2021  23:48:36.223530,1.408196E+0,1.859994E+0
9/5/2021  23:48:36.224530,1.584819E+0,1.743491E+0
9/5/2021  23:48:36.225530,1.355713E+0,1.765471E+0
9/5/2021  23:48:36.226530,1.371225E+0,2.000703E+0
9/5/2021  23:48:36.227530,1.423846E+0,1.840254E+0
9/5/2021  23:48:36.228530,1.578284E+0,1.744896E+0
9/5/2021  23:48:36.229530,1.581300E+0,1.805708E+0
9/5/2021  23:48:36.230530,1.609307E+0,1.813461E+0
9/5/2021  23:48:36.231530,1.423656E+0,1.801714E+0
9/5/2021  23:48:36.232530,1.414566E+0,1.995956E+0

Frequency,APSD,FRF Mag,FRF Phase,Coh
0.000,-7.283,0.000,-0.000,1.000
2.000,-9.431,0.000,0.000,1.000
4.000,-29.450,0.000,0.000,1.000
6.000,-43.113,0.000,0.000,1.000
8.000,-53.616,0.000,0.000,1.000
10.000,-45.300,0.000,0.000,1.000
12.000,-48.001,-0.000,0.000,1.000
14.000,-45.203,0.000,0.000,1.000
16.000,-44.698,-0.000,0.000,1.000
18.000,-46.487,-0.000,0.000,1.000
20.000,-47.939,0.000,0.000,1.000
22.000,-56.347,0.000,0.000,1.000
24.000,-56.619,0.000,0.000,1.000
26.000,-50.249,0.000,0.000,1.000
28.000,-48.006,0.000,0.000,1.000
30.000,-61.514,-0.000,0.000,1.000
32.000,-50.076,0.000,0.000,1.000
34.000,-54.834,0.000,0.000,1.000
36.000,-52.576,-0.000,0.000,1.000
38.000,-49.878,0.000,0.000,1.000
40.000,-46.576,0.000,0.000,1.000
42.000,-44.840,0.000,0.000,1.000
44.000,-46.228,0.000,0.000,1.000
46.000,-49.539,-0.000,0.000,1.000
48.000,-50.400,-0.000,0.000,1.000
50.000,-53.135,0.000,0.000,1.000
52.000,-60.980,0.000,0.000,1.000
54.000,-77.947,0.000,0.000,1.000
56.000,-57.145,0.000,0.000,1.000
58.000,-59.446,0.000,0.000,1.000
60.000,-51.149,0.000,0.000,1.000
62.000,-47.177,0.000,0.000,1.000
64.000,-43.097,0.000,0.000,1.000
66.000,-46.003,0.000,0.000,1.000
68.000,-45.048,0.000,0.000,1.000
70.000,-43.639,0.000,0.000,1.000
72.000,-49.103,-0.000,0.000,1.000
74.000,-51.942,0.000,0.000,1.000
76.000,-49.426,0.000,0.000,1.000
78.000,-49.822,0.000,0.000,1.000
80.000,-44.249,0.000,0.000,1.000
82.000,-50.109,-0.000,0.000,1.000
84.000,-53.302,0.000,0.000,1.000
86.000,-54.586,-0.000,0.000,1.000
88.000,-46.780,0.000,0.000,1.000
90.000,-47.019,0.000,0.000,1.000
92.000,-51.017,0.000,0.000,1.000
94.000,-60.277,0.000,0.000,1.000
96.000,-52.534,0.000,0.000,1.000
98.000,-47.353,0.000,0.000,1.000
100.000,-49.602,0.000,0.000,1.000
102.000,-49.942,-0.000,0.000,1.000
104.000,-44.955,0.000,0.000,1.000
106.000,-47.426,0.000,0.000,1.000
108.000,-59.082,0.000,0.000,1.000
110.000,-48.616,0.000,0.000,1.000
112.000,-46.233,0.000,0.000,1.000
114.000,-49.885,-0.000,0.000,1.000
116.000,-50.268,0.000,0.000,1.000
118.000,-46.623,0.000,0.000,1.000
120.000,-48.977,0.000,0.000,1.000
122.000,-50.998,-0.000,0.000,1.000
124.000,-47.518,0.000,0.000,1.000
126.000,-51.433,-0.000,0.000,1.000
128.000,-60.420,0.000,0.000,1.000
130.000,-58.300,0.000,0.000,1.000
132.000,-53.566,-0.000,0.000,1.000
134.000,-47.203,0.000,0.000,1.000
136.000,-43.797,0.000,0.000,1.000
138.000,-48.233,0.000,0.000,1.000
140.000,-57.648,0.000,0.000,1.000
142.000,-65.176,0.000,0.000,1.000
144.000,-57.010,0.000,0.000,1.000
146.000,-44.517,-0.000,0.000,1.000
148.000,-47.912,0.000,0.000,1.000
150.000,-56.546,-0.000,0.000,1.000
152.000,-48.917,0.000,0.000,1.000
154.000,-44.078,0.000,0.000,1.000
156.000,-44.078,0.000,0.000,1.000
158.000,-46.194,0.000,0.000,1.000
160.000,-47.719,0.000,0.000,1.000
162.000,-47.817,0.000,0.000,1.000
164.000,-50.309,-0.000,0.000,1.000
166.000,-54.180,-0.000,0.000,1.000
168.000,-50.085,-0.000,0.000,1.000
170.000,-50.384,0.000,0.000,1.000
172.000,-55.645,-0.000,0.000,1.000
174.000,-66.585,0.000,0.000,1.000
176.000,-58.157,0.000,0.000,1.000
178.000,-53.784,0.000,0.000,1.000
180.000,-48.461,0.000,0.000,1.000
182.000,-59.729,0.000,0.000,1.000
184.000,-52.097,0.000,0.000,1.000
186.000,-49.744,-0.000,0.000,1.000
188.000,-49.320,0.000,0.000,1.000
190.000,-54.114,-0.000,0.000,1.000
192.000,-58.850,0.000,0.000,1.000
194.000,-48.459,-0.000,0.000,1.000
196.000,-43.901,-0.000,0.000,1.000
198.000,-41.691,0.000,0.000,1.000
200.000,-41.844,0.000,0.000,1.000
202.000,-46.524,0.000,0.000,1.000
204.000,-54.580,0.000,0.000,1.000
206.000,-60.703,-0.000,0.000,1.000
208.000,-54.585,0.000,0.000,1.000
210.000,-46.477,0.000,0.000,1.000
212.000,-46.123,0.000,0.000,1.000
214.000,-53.386,0.000,0.000,1.000
216.000,-55.601,0.000,0.000,1.000
218.000,-59.291,-0.000,0.000,1.000
220.000,-54.675,0.000,0.000,1.000
222.000,-61.267,0.000,0.000,1.000
224.000,-57.921,0.000,0.000,1.000
226.000,-60.662,-0.000,0.000,1.000
228.000,-52.934,0.000,0.000,1.000
230.000,-50.939,0.000,0.000,1.000
232.000,-48.944,0.000,0.000,1.000
234.000,-45.341,0.000,0.000,1.000
236.000,-49.663,0.000,0.000,1.000
238.000,-51.649,0.000,0.000,1.000
240.000,-51.377,0.000,0.000,1.000
242.000,-56.895,0.000,0.000,1.000
244.000,-50.066,-0.000,0.000,1.000
246.000,-43.545,-0.000,0.000,1.000
248.000,-44.188,0.000,0.000,1.000
250.000,-46.960,0.000,0.000,1.000
252.000,-45.932,0.000,0.000,1.000
254.000,-42.732,0.000,0.000,1.000
256.000,-42.217,0.000,0.000,1.000
258.000,-54.350,0.000,0.000,1.000
260.000,-41.247,0.000,0.000,1.000
262.000,-39.341,0.000,0.000,1.000
264.000,-47.408,0.000,0.000,1.000
266.000,-45.849,0.000,0.000,1.000
268.000,-52.082,0.000,0.000,1.000
270.000,-47.084,0.000,0.000,1.000
272.000,-48.465,0.000,0.000,1.000
274.000,-50.305,0.000,0.000,1.000
276.000,-52.706,0.000,0.000,1.000
278.000,-49.875,0.000,0.000,1.000
280.000,-46.162,-0.000,0.000,1.000
282.000,-43.934,-0.000,0.000,1.000
284.000,-47.145,-0.000,0.000,1.000
286.000,-44.431,0.000,0.000,1.000
288.000,-43.389,0.000,0.000,1.000
290.000,-47.450,0.000,0.000,1.000
292.000,-50.268,0.000,0.000,1.000
294.000,-44.851,-0.000,0.000,1.000
296.000,-43.333,0.000,0.000,1.000
298.000,-49.179,0.000,0.000,1.000
300.000,-52.957,-0.000,0.000,1.000
302.000,-49.460,0.000,0.000,1.000
304.000,-45.703,0.000,0.000,1.000
306.000,-47.541,0.000,0.000,1.000
308.000,-68.133,-0.000,0.000,1.000
310.000,-50.195,-0.000,0.000,1.000
312.000,-49.162,0.000,0.000,1.000
314.000,-43.766,0.000,0.000,1.000
316.000,-46.641,0.000,0.000,1.000
318.000,-55.513,0.000,0.000,1.000
320.000,-47.274,0.000,0.000,1.000
322.000,-51.995,0.000,0.000,1.000
324.000,-56.559,0.000,0.000,1.000
326.000,-62.954,0.000,0.000,1.000
328.000,-54.542,0.000,0.000,1.000
330.000,-56.031,0.000,0.000,1.000
332.000,-49.641,0.000,0.000,1.000
334.000,-48.900,0.000,0.000,1.000
336.000,-52.421,0.000,0.000,1.000
338.000,-54.277,0.000,0.000,1.000
340.000,-57.255,0.000,0.000,1.000
342.000,-55.680,0.000,0.000,1.000
344.000,-53.750,0.000,0.000,1.000
346.000,-48.210,0.000,0.000,1.000
348.000,-48.691,-0.000,0.000,1.000
350.000,-71.645,0.000,0.000,1.000
352.000,-50.676,0.000,0.000,1.000
354.000,-54.240,0.000,0.000,1.000
356.000,-68.184,0.000,0.000,1.000
358.000,-52.747,0.000,0.000,1.000
360.000,-50.806,0.000,0.000,1.000
362.000,-49.913,0.000,0.000,1.000
364.000,-48.141,-0.000,0.000,1.000
366.000,-48.979,0.000,0.000,1.000
368.000,-48.811,-0.000,0.000,1.000
370.000,-49.852,0.000,0.000,1.000
372.000,-50.520,0.000,0.000,1.000
374.000,-59.685,-0.000,0.000,1.000
376.000,-52.290,0.000,0.000,1.000
378.000,-62.303,-0.000,0.000,1.000
380.000,-48.155,0.000,0.000,1.000
382.000,-47.280,0.000,0.000,1.000
384.000,-49.550,0.000,0.000,1.000
386.000,-42.472,-0.000,0.000,1.000
388.000,-45.654,0.000,0.000,1.000
390.000,-69.829,0.000,0.000,1.000
392.000,-53.507,0.000,0.000,1.000
394.000,-48.330,-0.000,0.000,1.000
396.000,-52.159,0.000,0.000,1.000
398.000,-49.311,0.000,0.000,1.000
400.000,-47.049,-0.000,0.000,1.000
402.000,-49.073,0.000,0.000,1.000
404.000,-55.137,0.000,0.000,1.000
406.000,-47.090,0.000,0.000,1.000
408.000,-49.471,-0.000,0.000,1.000
410.000,-48.165,-0.000,0.000,1.000
412.000,-49.574,0.000,0.000,1.000
414.000,-69.810,0.000,0.000,1.000
416.000,-49.235,-0.000,0.000,1.000
418.000,-55.575,0.000,0.000,1.000
420.000,-50.142,0.000,0.000,1.000
422.000,-44.760,0.000,0.000,1.000
424.000,-51.331,0.000,0.000,1.000
426.000,-51.555,0.000,0.000,1.000
428.000,-44.937,0.000,0.000,1.000
430.000,-44.753,-0.000,0.000,1.000
432.000,-50.550,0.000,0.000,1.000
434.000,-51.389,0.000,0.000,1.000
436.000,-48.325,0.000,0.000,1.000
438.000,-50.118,-0.000,0.000,1.000
440.000,-49.165,0.000,0.000,1.000
442.000,-46.397,0.000,0.000,1.000
444.000,-53.670,0.000,0.000,1.000
446.000,-54.123,0.000,0.000,1.000
448.000,-77.782,0.000,0.000,1.000
450.000,-53.349,0.000,0.000,1.000
452.000,-55.327,0.000,0.000,1.000
454.000,-62.347,0.000,0.000,1.000
456.000,-54.120,0.000,0.000,1.000
458.000,-49.760,0.000,0.000,1.000
460.000,-52.063,0.000,0.000,1.000
462.000,-46.916,0.000,0.000,1.000
464.000,-43.570,0.000,0.000,1.000
466.000,-42.998,0.000,0.000,1.000
468.000,-42.475,0.000,0.000,1.000
470.000,-42.089,0.000,0.000,1.000
472.000,-43.203,0.000,0.000,1.000
474.000,-51.717,-0.000,0.000,1.000
476.000,-55.264,0.000,0.000,1.000
478.000,-68.879,-0.000,0.000,1.000
480.000,-64.856,0.000,0.000,1.000
482.000,-50.222,0.000,0.000,1.000
484.000,-47.560,0.000,0.000,1.000
486.000,-50.684,0.000,0.000,1.000
488.000,-42.587,0.000,0.000,1.000
490.000,-45.777,0.000,0.000,1.000
492.000,-55.182,0.000,0.000,1.000
494.000,-45.695,0.000,0.000,1.000
496.000,-44.637,0.000,0.000,1.000
498.000,-46.522,0.000,0.000,1.000
Frequency,APSD,FRF Mag,FRF Phase,Coh
0.000,-3.335,3.947,-0.000,1.000
2.000,-5.936,3.494,9.428,1.000
4.000,-29.832,-0.382,7.509,1.000
6.000,-41.505,1.608,-7.352,1.000
8.000,-47.354,6.262,4.844,1.000
10.000,-52.068,-6.768,16.869,1.000
12.000,-53.047,-5.047,126.518,1.000
14.000,-52.531,-7.328,154.619,1.000
16.000,-53.540,-8.842,-125.738,1.000
18.000,-49.223,-2.736,-77.754,1.000
20.000,-53.116,-5.177,10.752,1.000
22.000,-55.890,0.458,65.463,1.000
24.000,-64.895,-8.277,110.301,1.000
26.000,-54.676,-4.427,38.259,1.000
28.000,-52.962,-4.956,-89.251,1.000
30.000,-43.206,18.308,20.468,1.000
32.000,-45.432,4.644,55.638,1.000
34.000,-48.167,6.667,106.950,1.000
36.000,-47.258,5.317,167.696,1.000
38.000,-45.916,3.963,139.305,1.000
40.000,-46.076,0.499,124.870,1.000
42.000,-50.720,-5.880,114.025,1.000
44.000,-56.058,-9.830,50.504,1.000
46.000,-50.691,-1.152,30.887,1.000
48.000,-47.048,3.351,28.826,1.000
50.000,-64.625,-11.490,29.020,1.000
52.000,-53.496,7.484,-117.874,1.000
54.000,-44.288,33.659,55.009,1.000
56.000,-43.844,13.301,28.251,1.000
58.000,-48.848,10.598,-24.841,1.000
60.000,-61.264,-10.115,108.881,1.000
62.000,-46.445,0.731,-85.929,1.000
64.000,-42.829,0.268,-77.248,1.000
66.000,-42.702,3.301,-40.262,1.000
68.000,-45.266,-0.218,-28.247,1.000
70.000,-42.475,1.163,-46.029,1.000
72.000,-44.457,4.646,-47.611,1.000
74.000,-61.475,-9.533,-20.956,1.000
76.000,-45.888,3.538,-35.542,1.000
78.000,-51.802,-1.980,134.882,1.000
80.000,-48.097,-3.848,-42.263,1.000
82.000,-42.433,7.676,-46.302,1.000
84.000,-41.737,11.565,-36.644,1.000
86.000,-46.737,7.849,32.316,1.000
88.000,-48.357,-1.577,-154.257,1.000
90.000,-44.676,2.344,-79.026,1.000
92.000,-45.009,6.008,3.161,1.000
94.000,-50.766,9.511,17.755,1.000
96.000,-52.688,-0.155,-121.353,1.000
98.000,-44.721,2.632,-92.955,1.000
100.000,-49.151,0.451,-85.294,1.000
102.000,-59.355,-9.413,-9.567,1.000
104.000,-50.218,-5.263,-125.471,1.000
106.000,-47.890,-0.464,176.369,1.000
108.000,-61.763,-2.680,-30.564,1.000
110.000,-46.477,2.139,61.182,1.000
112.000,-41.328,4.905,30.145,1.000
114.000,-42.422,7.462,-10.897,1.000
116.000,-46.602,3.666,-87.712,1.000
118.000,-59.971,-13.347,-130.605,1.000
120.000,-49.444,-0.468,18.795,1.000
122.000,-45.906,5.092,-76.868,1.000
124.000,-51.058,-3.540,-102.899,1.000
126.000,-55.764,-4.331,-101.677,1.000
128.000,-52.879,7.542,-68.271,1.000
130.000,-57.148,1.152,-105.998,1.000
132.000,-55.101,-1.536,-94.227,1.000
134.000,-51.314,-4.111,-167.797,1.000
136.000,-43.143,0.654,160.857,1.000
138.000,-42.516,5.718,130.880,1.000
140.000,-46.487,11.161,16.790,1.000
142.000,-50.300,14.876,-19.013,1.000
144.000,-61.661,-4.652,134.725,1.000
146.000,-45.161,-0.644,139.921,1.000
148.000,-45.340,2.572,138.429,1.000
150.000,-49.541,7.004,-112.582,1.000
152.000,-53.744,-4.827,-145.905,1.000
154.000,-65.028,-20.950,-109.179,1.000
156.000,-55.815,-11.737,5.672,1.000
158.000,-61.546,-15.352,77.317,1.000
160.000,-55.933,-8.214,45.977,1.000
162.000,-45.919,1.898,118.098,1.000
164.000,-43.634,6.675,144.123,1.000
166.000,-48.373,5.807,165.971,1.000
168.000,-52.017,-1.932,-111.595,1.000
170.000,-51.374,-0.989,-131.076,1.000
172.000,-52.004,3.641,-34.826,1.000
174.000,-53.888,12.697,20.548,1.000
176.000,-51.209,6.948,20.249,1.000
178.000,-43.256,10.528,139.510,1.000
180.000,-46.115,2.346,103.063,1.000
182.000,-48.419,11.310,44.249,1.000
184.000,-48.422,3.675,-79.854,1.000
186.000,-46.672,3.073,-32.096,1.000
188.000,-47.089,2.231,-51.288,1.000
190.000,-46.856,7.258,-68.455,1.000
192.000,-45.769,13.081,-50.961,1.000
194.000,-46.343,2.116,-164.624,1.000
196.000,-49.092,-5.190,145.785,1.000
198.000,-56.029,-14.338,119.476,1.000
200.000,-54.112,-12.268,91.514,1.000
202.000,-54.033,-7.509,94.177,1.000
204.000,-49.915,4.665,67.964,1.000
206.000,-47.991,12.712,34.720,1.000
208.000,-46.444,8.141,-103.079,1.000
210.000,-48.518,-2.040,-104.343,1.000
212.000,-54.429,-8.306,-128.313,1.000
214.000,-51.012,2.374,-127.129,1.000
216.000,-54.549,1.052,-28.809,1.000
218.000,-61.243,-1.952,115.926,1.000
220.000,-49.885,4.790,47.295,1.000
222.000,-52.975,8.292,2.583,1.000
224.000,-64.597,-6.676,144.892,1.000
226.000,-54.876,5.786,-71.778,1.000
228.000,-49.397,3.537,70.946,1.000
230.000,-50.214,0.724,83.226,1.000
232.000,-45.928,3.016,-168.128,1.000
234.000,-47.194,-1.852,-147.854,1.000
236.000,-54.348,-4.685,-113.145,1.000
238.000,-54.518,-2.870,-74.058,1.000
240.000,-49.835,1.542,-82.589,1.000
242.000,-43.792,13.103,-30.830,1.000
244.000,-45.844,4.222,30.341,1.000
246.000,-50.506,-6.961,46.589,1.000
248.000,-50.470,-6.282,6.409,1.000
250.000,-52.161,-5.202,-72.879,1.000
252.000,-49.577,-3.644,-76.113,1.000
254.000,-46.367,-3.635,-3.582,1.000
256.000,-51.155,-8.938,28.660,1.000
258.000,-53.040,1.310,-154.436,1.000
260.000,-48.461,-7.214,-174.579,1.000
262.000,-49.270,-9.929,-111.346,1.000
264.000,-65.063,-17.655,-56.430,1.000
266.000,-56.996,-11.147,-161.106,1.000
268.000,-46.698,5.384,118.109,1.000
270.000,-48.705,-1.621,108.506,1.000
272.000,-60.435,-11.970,-87.268,1.000
274.000,-50.992,-0.687,43.688,1.000
276.000,-48.129,4.577,-146.193,1.000
278.000,-53.802,-3.926,74.594,1.000
280.000,-46.046,0.116,-70.693,1.000
282.000,-50.268,-6.334,-152.202,1.000
284.000,-53.314,-6.169,68.668,1.000
286.000,-53.721,-9.290,-17.079,1.000
288.000,-56.153,-12.764,-87.444,1.000
290.000,-49.573,-2.122,-112.200,1.000
292.000,-56.358,-6.090,-72.359,1.000
294.000,-56.851,-12.000,-167.070,1.000
296.000,-46.250,-2.917,-144.987,1.000
298.000,-47.264,1.915,-95.586,1.000
300.000,-49.824,3.134,-71.464,1.000
302.000,-49.440,0.020,-105.051,1.000
304.000,-62.937,-17.234,-138.446,1.000
306.000,-46.830,0.711,85.311,1.000
308.000,-42.537,25.596,-107.344,1.000
310.000,-47.566,2.629,-104.318,1.000
312.000,-57.757,-8.596,-16.299,1.000
314.000,-50.080,-6.314,-74.365,1.000
316.000,-43.177,3.464,-155.913,1.000
318.000,-43.447,12.066,6.514,1.000
320.000,-48.059,-0.785,2.460,1.000
322.000,-61.890,-9.895,65.889,1.000
324.000,-53.687,2.872,-162.949,1.000
326.000,-49.032,13.922,-157.316,1.000
328.000,-51.566,2.976,160.347,1.000
330.000,-51.649,4.382,64.460,1.000
332.000,-49.963,-0.322,88.695,1.000
334.000,-58.259,-9.360,88.457,1.000
336.000,-64.772,-12.351,-118.112,1.000
338.000,-51.387,2.890,38.398,1.000
340.000,-44.230,13.025,102.587,1.000
342.000,-45.112,10.568,173.564,1.000
344.000,-49.299,4.451,-139.039,1.000
346.000,-44.905,3.305,-84.434,1.000
348.000,-49.168,-0.477,-100.954,1.000
350.000,-49.126,22.519,-64.215,1.000
352.000,-46.546,4.131,153.661,1.000
354.000,-45.017,9.223,138.503,1.000
356.000,-60.725,7.459,-74.550,1.000
358.000,-49.597,3.150,34.229,1.000
360.000,-54.777,-3.971,38.752,1.000
362.000,-48.601,1.312,106.438,1.000
364.000,-54.526,-6.385,107.759,1.000
366.000,-48.366,0.613,-159.168,1.000
368.000,-47.619,1.191,129.155,1.000
370.000,-50.423,-0.571,38.038,1.000
372.000,-65.335,-14.816,136.401,1.000
374.000,-49.644,10.040,90.533,1.000
376.000,-54.577,-2.288,-54.943,1.000
378.000,-58.311,3.991,-16.164,1.000
380.000,-55.853,-7.698,156.737,1.000
382.000,-48.729,-1.449,0.453,1.000
384.000,-43.545,6.005,94.177,1.000
386.000,-46.296,-3.824,65.669,1.000
388.000,-43.434,2.221,48.463,1.000
390.000,-48.095,21.734,-154.418,1.000
392.000,-52.346,1.161,-140.254,1.000
394.000,-51.038,-2.708,44.424,1.000
396.000,-46.906,5.253,107.421,1.000
398.000,-76.465,-27.153,35.818,1.000
400.000,-58.011,-10.962,89.600,1.000
402.000,-51.132,-2.059,-169.510,1.000
404.000,-45.639,9.498,-55.027,1.000
406.000,-51.000,-3.910,-23.396,1.000
408.000,-50.798,-1.327,13.352,1.000
410.000,-55.194,-7.029,-35.416,1.000
412.000,-57.086,-7.512,45.224,1.000
414.000,-49.813,19.997,-7.088,1.000
416.000,-47.423,1.812,-17.557,1.000
418.000,-57.642,-2.068,44.679,1.000
420.000,-49.185,0.958,-71.464,1.000
422.000,-50.092,-5.332,-91.853,1.000
424.000,-54.808,-3.477,-99.598,1.000
426.000,-53.928,-2.373,-171.069,1.000
428.000,-49.655,-4.718,175.141,1.000
430.000,-53.873,-9.120,135.307,1.000
432.000,-61.012,-10.462,151.254,1.000
434.000,-50.561,0.828,116.237,1.000
436.000,-48.685,-0.360,139.523,1.000
438.000,-49.321,0.797,179.828,1.000
440.000,-53.223,-4.059,-177.925,1.000
442.000,-54.278,-7.881,34.366,1.000
444.000,-55.100,-1.430,-21.143,1.000
446.000,-49.055,5.068,40.596,1.000
448.000,-47.972,29.810,-85.697,1.000
450.000,-47.408,5.941,-133.151,1.000
452.000,-47.167,8.160,-26.212,1.000
454.000,-53.848,8.499,98.350,1.000
456.000,-55.609,-1.489,-114.421,1.000
458.000,-52.766,-3.006,88.488,1.000
460.000,-50.333,1.730,12.254,1.000
462.000,-56.898,-9.982,-39.202,1.000
464.000,-67.854,-24.284,32.129,1.000
466.000,-50.425,-7.427,-27.425,1.000
468.000,-49.233,-6.758,-49.721,1.000
470.000,-55.454,-13.365,-49.575,1.000
472.000,-75.731,-32.527,5.352,1.000
474.000,-49.917,1.801,145.534,1.000
476.000,-51.827,3.437,-165.444,1.000
478.000,-60.545,8.335,-10.903,1.000
480.000,-51.364,13.492,49.497,1.000
482.000,-52.766,-2.544,70.104,1.000
484.000,-51.998,-4.439,83.465,1.000
486.000,-49.353,1.331,-117.218,1.000
488.000,-46.677,-4.090,-167.837,1.000
490.000,-54.999,-9.222,58.507,1.000
492.000,-41.361,13.821,-29.911,1.000
494.000,-41.042,4.653,-86.639,1.000
496.000,-44.905,-0.269,-44.964,1.000
498.000,-50.811,-4.289,-3.992,1.000
